## 1.1.1
## assembly	: /project/elk_bison_genomics/Masonbrink/06_blobtools/north_american_elk_15Jun2018_oY8t2.fasta
## coverage	 bam0 - /project/elk_bison_genomics/Masonbrink/06_blobtools/SecondRun.bam
## taxonomy	 tax0 - /project/elk_bison_genomics/Masonbrink/06_blobtools/AllBlasts.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6%s	phylum.s.7%s	phylum.c.8
ScoY8t2_7011;HRSCAF=7160	370	0.5216	0	26.7508	Chordata	5006.0	0
ScoY8t2_7012;HRSCAF=7161	329	0.5198	0	0.0	Chordata	3940.0	0
ScoY8t2_7013;HRSCAF=7162	372	0.5323	0	0.0	Chordata	4140.0	0
ScoY8t2_7014;HRSCAF=7163	321	0.5234	0	30.8343	Chordata	4410.0	0
ScoY8t2_7015;HRSCAF=7164	352	0.5256	0	0.0	Chordata	4608.0	0
ScoY8t2_7016;HRSCAF=7165	404	0.5396	0	0.0	Chordata	5536.0	1
ScoY8t2_7017;HRSCAF=7166	353	0.5184	0	0.0	Chordata	4110.0	0
ScoY8t2_7018;HRSCAF=7167	351	0.5242	0	0.0	Chordata	4522.0	0
ScoY8t2_7019;HRSCAF=7168	307	0.557	0	16.1202	Chordata	4488.0	0
ScoY8t2_7020;HRSCAF=7169	368	0.5652	0	13.4481	Chordata	5636.0	0
ScoY8t2_7021;HRSCAF=7170	307	0.5277	0	16.1202	Chordata	3648.0	0
ScoY8t2_7022;HRSCAF=7171	307	0.557	0	0.0	Chordata	4572.0	0
ScoY8t2_7023;HRSCAF=7172	349	0.5645	0	0.0	Chordata	5330.0	0
ScoY8t2_7024;HRSCAF=7173	363	0.5427	0	27.2667	Chordata	4274.0	0
ScoY8t2_7025;HRSCAF=7174	356	0.5281	0	0.0	Chordata	4830.0	0
ScoY8t2_7026;HRSCAF=7175	304	0.5329	0	0.0	Chordata	3396.0	0
ScoY8t2_7027;HRSCAF=7176	306	0.5556	0	0.0	Chordata	4728.0	0
ScoY8t2_7028;HRSCAF=7177	315	0.5683	0	0.0	Chordata	4864.0	0
ScoY8t2_7029;HRSCAF=7178	305	0.541	0	0.0	Chordata	2270.0	1
ScoY8t2_7030;HRSCAF=7179	318	0.5031	0	15.5626	Chordata	3984.0	0
ScoY8t2_7031;HRSCAF=7180	306	0.5654	0	0.0	Chordata	4728.0	0
ScoY8t2_7032;HRSCAF=7181	336	0.5268	0	14.7289	Chordata	4350.0	0
ScoY8t2_7033;HRSCAF=7182	340	0.5706	0	0.0	Chordata	3692.0	1
ScoY8t2_7034;HRSCAF=7183	339	0.5546	0	0.0	Chordata	3340.2	1
ScoY8t2_7035;HRSCAF=7184	351	0.51	0	28.1989	Chordata	4270.0	0
ScoY8t2_7036;HRSCAF=7185	368	0.5326	0	0.0	Chordata	4660.0	0
ScoY8t2_7037;HRSCAF=7186	335	0.5731	0	0.0	Chordata	5124.0	0
ScoY8t2_7038;HRSCAF=7187	366	0.5164	0	13.5216	Chordata	4970.0	0
ScoY8t2_7039;HRSCAF=7188	347	0.5562	0	0.0	Chordata	3706.0	1
ScoY8t2_7040;HRSCAF=7189	303	0.5083	0	0.0	Chordata	3450.0	0
ScoY8t2_7041;HRSCAF=7190	356	0.5169	0	0.0	Chordata	4398.0	1
ScoY8t2_7042;HRSCAF=7191	344	0.5698	0	28.7727	Chordata	3768.0	1
ScoY8t2_7043;HRSCAF=7192	330	0.5333	0	0.0	Chordata	4582.799999999999	0
ScoY8t2_7044;HRSCAF=7193	320	0.5594	0	15.4653	Chordata	3600.0	1
ScoY8t2_7045;HRSCAF=7194	329	0.5289	0	15.0422	Chordata	3427.6000000000004	1
ScoY8t2_7046;HRSCAF=7195	331	0.5589	0	0.0	Chordata	3432.0	1
ScoY8t2_7047;HRSCAF=7196	302	0.5629	0	0.0	Chordata	4264.0	0
ScoY8t2_7048;HRSCAF=7197	349	0.51	0	0.0	Chordata	4122.0	1
ScoY8t2_7049;HRSCAF=7198	301	0.5748	0	16.4415	Chordata	4578.0	0
ScoY8t2_7050;HRSCAF=7199	301	0.5116	0	0.0	Chordata	3440.0	0
ScoY8t2_7051;HRSCAF=7200	319	0.5298	0	0.0	Chordata	4264.0	0
ScoY8t2_7052;HRSCAF=7201	301	0.5349	0	0.0	Chordata	2666.0	1
ScoY8t2_7053;HRSCAF=7202	301	0.5681	0	0.0	Chordata	4546.0	0
ScoY8t2_7054;HRSCAF=7203	315	0.5175	0	0.0	Chordata	3311.8	1
ScoY8t2_7055;HRSCAF=7204	346	0.5376	0	0.0	Chordata	3928.0	0
ScoY8t2_7056;HRSCAF=7205	300	0.5433	0	0.0	Chordata	3856.0	0
ScoY8t2_7057;HRSCAF=7206	332	0.5663	0	0.0	Chordata	3350.0	1
ScoY8t2_7058;HRSCAF=7207	328	0.5274	0	0.0	Chordata	4078.0	1
ScoY8t2_7059;HRSCAF=7208	310	0.5	0	0.0	Chordata	3590.0	0
ScoY8t2_7060;HRSCAF=7209	333	0.5676	0	14.8616	Chordata	5014.0	0
ScoY8t2_7061;HRSCAF=7210	314	0.5732	0	0.0	Chordata	4880.0	0
ScoY8t2_7062;HRSCAF=7211	324	0.5525	0	15.2744	Chordata	5216.0	0
ScoY8t2_7063;HRSCAF=7212	318	0.5409	0	0.0	Chordata	4686.0	1
ScoY8t2_7064;HRSCAF=7213	319	0.5486	0	31.0276	Chordata	5050.0	0
ScoY8t2_7065;HRSCAF=7214	323	0.4241	0	0.0	Chordata	5234.0	0
ScoY8t2_7066;HRSCAF=7215	317	0.5678	0	0.0	Chordata	4952.0	0
ScoY8t2_7067;HRSCAF=7216	317	0.5237	0	0.0	Chordata	3358.0	0
ScoY8t2_7068;HRSCAF=7217	332	0.5542	0	0.0	Chordata	3710.0	1
ScoY8t2_7069;HRSCAF=7218	342	0.5468	0	0.0	Chordata	5018.0	0
ScoY8t2_7070;HRSCAF=7219	341	0.5103	0	0.0	Chordata	4104.0	0
ScoY8t2_7071;HRSCAF=7220	319	0.5204	0	0.0	Chordata	4374.0	0
ScoY8t2_7072;HRSCAF=7221	308	0.513	0	0.0	Chordata	3428.0	0
ScoY8t2_7073;HRSCAF=7222	310	0.5677	0	15.9642	Chordata	3486.0	1
ScoY8t2_7074;HRSCAF=7223	302	0.5265	0	0.0	Chordata	3754.0	0
ScoY8t2_7075;HRSCAF=7224	328	0.5152	0	0.0	Chordata	3976.0	0
ScoY8t2_7076;HRSCAF=7225	349	0.5387	0	0.0	Chordata	5054.0	1
ScoY8t2_7077;HRSCAF=7226	317	0.5237	0	0.0	Chordata	4376.0	1
ScoY8t2_7078;HRSCAF=7227	344	0.5552	0	0.0	Chordata	2134.0	1
ScoY8t2_7079;HRSCAF=7228	324	0.5648	0	15.2744	Chordata	3492.0	1
ScoY8t2_7080;HRSCAF=7229	329	0.535	0	0.0	Chordata	4490.0	0
ScoY8t2_7081;HRSCAF=7230	323	0.5108	0	0.0	Chordata	3182.0	0
ScoY8t2_7082;HRSCAF=7231	324	0.534	0	0.0	Chordata	3656.0	0
ScoY8t2_7083;HRSCAF=7232	309	0.5307	0	0.0	Chordata	3660.0	0
ScoY8t2_7084;HRSCAF=7233	337	0.549	0	58.7407	Chordata	2812.0	1
ScoY8t2_7085;HRSCAF=7234	342	0.5088	0	28.9409	Chordata	4422.0	0
ScoY8t2_7086;HRSCAF=7235	301	0.5282	0	0.0	Chordata	4508.0	0
ScoY8t2_7087;HRSCAF=7236	304	0.5197	0	0.0	Chordata	3638.0	0
ScoY8t2_7088;HRSCAF=7237	313	0.5719	0	0.0	Chordata	3076.0	1
ScoY8t2_7089;HRSCAF=7238	314	0.5064	0	0.0	Chordata	4202.0	0
ScoY8t2_7090;HRSCAF=7239	311	0.5177	0	15.9129	Chordata	4066.0	1
ScoY8t2_7091;HRSCAF=7240	301	0.5216	0	0.0	Chordata	3324.0	0
ScoY8t2_7092;HRSCAF=7241	307	0.5603	0	0.0	Chordata	2662.0	1
ScoY8t2_7093;HRSCAF=7242	323	0.5232	0	45.965	Chordata	4010.0	1
ScoY8t2_7094;HRSCAF=7243	313	0.5208	0	0.0	Chordata	3265.0	1
ScoY8t2_7095;HRSCAF=7244	301	0.505	0	16.4415	Chordata	3836.0	1
ScoY8t2_7096;HRSCAF=7245	307	0.557	0	0.0	Chordata	4148.0	0
ScoY8t2_7097;HRSCAF=7246	307	0.5505	0	0.0	Chordata	3678.0	0
ScoY8t2_7098;HRSCAF=7247	321	0.5421	0	15.4171	Chordata	3944.0	0
ScoY8t2_7099;HRSCAF=7248	323	0.5697	0	15.3217	Chordata	4852.0	0
ScoY8t2_7100;HRSCAF=7249	315	0.5524	0	0.0	Chordata	3670.0	1
ScoY8t2_7101;HRSCAF=7250	307	0.57	0	0.0	Chordata	4722.0	0
ScoY8t2_7102;HRSCAF=7251	304	0.5428	0	16.2793	Chordata	4084.0	0
ScoY8t2_7103;HRSCAF=7252	301	0.5548	0	0.0	Chordata	3088.0	1
ScoY8t2_7104;HRSCAF=7253	580	0.5483	0	68.2607	Chordata	5270.0	0
ScoY8t2_7105;HRSCAF=7254	396	0.5152	0	0.0	Chordata	4452.299999999999	1
ScoY8t2_7106;HRSCAF=7255	314	0.535	0	0.0	Chordata	3978.0	1
ScoY8t2_7107;HRSCAF=7256	314	0.5732	0	0.0	Chordata	4810.0	0
ScoY8t2_7108;HRSCAF=7257	381	0.5459	0	90.9247	Chordata	3338.0	1
ScoY8t2_7109;HRSCAF=7258	605	0.486	0	0.0	no-hit	0.0	0
ScoY8t2_7110;HRSCAF=7259	326	0.3957	0	106.2647	Nematoda	3206.0	0
ScoY8t2_7111;HRSCAF=7260	456	0.5154	0	0.0	Chordata	4500.0	1
ScoY8t2_7112;HRSCAF=7261	474	0.519	0	31.3222	Chordata	5360.6	1
ScoY8t2_7113;HRSCAF=7262	464	0.5474	0	10.6657	Chordata	4064.0	1
ScoY8t2_7114;HRSCAF=7263	614	0.5244	0	8.0601	Chordata	5086.0	1
ScoY8t2_7115;HRSCAF=7264	508	0.5118	0	0.0	Chordata	5154.0	1
ScoY8t2_7116;HRSCAF=7265	355	0.5239	0	13.9406	Chordata	3436.0	1
ScoY8t2_7117;HRSCAF=7266	390	0.5051	0	12.6895	Chordata	4370.0	0
ScoY8t2_7118;HRSCAF=7267	372	0.5323	0	13.3035	Chordata	4988.0	1
ScoY8t2_7119;HRSCAF=7268	582	0.5172	0	34.0131	Chordata	6258.0	1
ScoY8t2_7120;HRSCAF=7269	300	0.5567	0	0.0	Chordata	4184.0	0
ScoY8t2_7121;HRSCAF=7270	405	0.5086	0	0.0	Chordata	4770.0	1
ScoY8t2_7122;HRSCAF=7271	304	0.5	0	0.0	Chordata	3530.0	0
ScoY8t2_7123;HRSCAF=7272	337	0.5757	0	0.0	no-hit	0.0	0
ScoY8t2_7124;HRSCAF=7273	332	0.5572	0	0.0	Chordata	4688.0	0
ScoY8t2_7125;HRSCAF=7274	369	0.542	0	0.0	Chordata	3778.0	0
ScoY8t2_7126;HRSCAF=7275	440	0.5364	0	0.0	Chordata	5043.0	1
ScoY8t2_7127;HRSCAF=7276	418	0.5096	0	11.8395	Chordata	4818.0	0
ScoY8t2_7128;HRSCAF=7277	407	0.543	0	0.0	Chordata	5712.0	0
ScoY8t2_7129;HRSCAF=7278	463	0.5076	0	0.0	Chordata	4936.0	1
ScoY8t2_7130;HRSCAF=7279	435	0.5609	0	0.0	Chordata	4836.6	0
ScoY8t2_7131;HRSCAF=7280	320	0.5563	0	0.0	Chordata	3114.0	1
ScoY8t2_7132;HRSCAF=7281	474	0.5422	0	0.0	Chordata	4572.0	1
ScoY8t2_7133;HRSCAF=7282	455	0.5187	0	0.0	Chordata	4958.0	0
ScoY8t2_7134;HRSCAF=7283	547	0.5375	0	9.0473	Chordata	4504.0	1
ScoY8t2_7135;HRSCAF=7284	496	0.5504	0	9.9776	Chordata	4965.0	1
ScoY8t2_7136;HRSCAF=7285	311	0.5466	0	0.0	Chordata	3730.0	0
ScoY8t2_7137;HRSCAF=7286	603	0.5357	0	8.2071	Chordata	6920.0	0
ScoY8t2_7138;HRSCAF=7287	433	0.4573	0	0.0	Nematoda	5018.0	0
ScoY8t2_7139;HRSCAF=7288	468	0.5342	0	10.5746	Chordata	5308.0	0
ScoY8t2_7140;HRSCAF=7289	413	0.5666	0	11.9828	Chordata	5438.0	0
ScoY8t2_7141;HRSCAF=7290	466	0.4099	0	0.0	Chordata	3115.0	1
ScoY8t2_7142;HRSCAF=7291	363	0.5041	0	27.2667	Chordata	3991.2	1
ScoY8t2_7143;HRSCAF=7292	357	0.5238	0	13.8625	Chordata	4216.0	1
ScoY8t2_7144;HRSCAF=7293	489	0.6033	0	0.0	Nematoda	1222.0	0
ScoY8t2_7145;HRSCAF=7294	328	0.5122	0	45.2643	Chordata	4240.0	0
ScoY8t2_7146;HRSCAF=7295	372	0.6075	0	0.0	Nematoda	4392.0	0
ScoY8t2_7147;HRSCAF=7296	338	0.5562	0	0.0	Chordata	2628.0	1
ScoY8t2_7148;HRSCAF=7297	343	0.5277	0	14.4283	Chordata	3494.0	0
ScoY8t2_7149;HRSCAF=7298	502	0.508	0	0.0	Chordata	6002.0	0
ScoY8t2_7150;HRSCAF=7299	383	0.5091	0	0.0	Chordata	4278.0	0
ScoY8t2_7151;HRSCAF=7300	486	0.5844	0	0.0	Nematoda	6092.0	0
ScoY8t2_7152;HRSCAF=7301	520	0.5058	0	38.0685	Chordata	5464.0	1
ScoY8t2_7153;HRSCAF=7302	562	0.5249	0	44.0294	Chordata	6332.0	0
ScoY8t2_7154;HRSCAF=7303	491	0.558	0	10.0792	Chordata	4682.0	0
ScoY8t2_7155;HRSCAF=7304	398	0.5578	0	0.0	Chordata	5546.0	0
ScoY8t2_7156;HRSCAF=7305	359	0.571	0	13.7852	Chordata	5290.0	0
ScoY8t2_7157;HRSCAF=7306	420	0.5167	0	11.7831	Chordata	5160.0	0
ScoY8t2_7158;HRSCAF=7307	431	0.5313	0	0.0	Chordata	4678.0	1
ScoY8t2_7159;HRSCAF=7308	464	0.5496	0	21.3315	Chordata	4983.0	1
ScoY8t2_7160;HRSCAF=7309	510	0.4118	0	0.0	Chordata	4161.0	1
ScoY8t2_7161;HRSCAF=7310	426	0.5563	0	23.2343	Chordata	4390.0	1
ScoY8t2_7162;HRSCAF=7311	400	0.5075	0	0.0	Chordata	4550.0	0
ScoY8t2_7163;HRSCAF=7312	463	0.5205	0	0.0	Chordata	5048.0	0
ScoY8t2_7164;HRSCAF=7313	675	0.5481	0	36.6585	Chordata	5586.0	1
ScoY8t2_7165;HRSCAF=7314	325	0.5538	0	0.0	Chordata	3304.0	1
ScoY8t2_7166;HRSCAF=7315	329	0.5167	0	0.0	Chordata	4134.0	1
ScoY8t2_7167;HRSCAF=7316	359	0.5292	0	0.0	Chordata	4670.0	0
ScoY8t2_7168;HRSCAF=7317	382	0.5236	0	0.0	Chordata	4286.0	0
ScoY8t2_7169;HRSCAF=7318	528	0.483	0	0.0	no-hit	0.0	0
ScoY8t2_7170;HRSCAF=7319	373	0.5174	0	0.0	Chordata	4624.0	0
ScoY8t2_7171;HRSCAF=7320	446	0.3655	0	0.0	no-hit	0.0	0
ScoY8t2_7172;HRSCAF=7321	381	0.5328	0	64.9462	Chordata	4758.0	0
ScoY8t2_7173;HRSCAF=7322	527	0.5427	0	37.5628	Chordata	5255.0	0
ScoY8t2_7174;HRSCAF=7323	420	0.5524	0	0.0	Chordata	5386.0	0
ScoY8t2_7175;HRSCAF=7324	376	0.5293	0	26.3239	Chordata	4196.0	1
ScoY8t2_7176;HRSCAF=7325	576	0.5486	0	0.0	Chordata	7186.0	0
ScoY8t2_7177;HRSCAF=7326	478	0.5649	0	0.0	Chordata	5200.0	0
ScoY8t2_7178;HRSCAF=7327	379	0.4987	0	26.1156	Chordata	4026.0	1
ScoY8t2_7179;HRSCAF=7328	420	0.5119	0	11.7831	Chordata	4264.0	0
ScoY8t2_7180;HRSCAF=7329	444	0.518	0	44.5847	Chordata	4344.0	0
ScoY8t2_7181;HRSCAF=7330	350	0.5086	0	28.2794	Chordata	3904.0	0
ScoY8t2_7182;HRSCAF=7331	482	0.5498	0	0.0	Chordata	3684.0	1
ScoY8t2_7183;HRSCAF=7332	518	0.5502	0	0.0	Chordata	5650.0	0
ScoY8t2_7184;HRSCAF=7333	401	0.5262	0	12.3414	Chordata	4984.0	0
ScoY8t2_7185;HRSCAF=7334	485	0.5381	0	0.0	Chordata	5200.0	0
ScoY8t2_7186;HRSCAF=7335	413	0.5496	0	23.9656	Chordata	3818.0	1
ScoY8t2_7187;HRSCAF=7336	578	0.5571	0	17.1242	Chordata	5612.0	0
ScoY8t2_7188;HRSCAF=7337	468	0.5278	0	21.1491	Chordata	4870.0	0
ScoY8t2_7189;HRSCAF=7338	388	0.5515	0	25.5098	Chordata	3696.0	1
ScoY8t2_7190;HRSCAF=7339	442	0.509	0	0.0	Chordata	4596.0	1
ScoY8t2_7191;HRSCAF=7340	373	0.4343	0	0.0	Chordata	6244.0	0
ScoY8t2_7192;HRSCAF=7341	353	0.5297	0	0.0	Chordata	4304.0	0
ScoY8t2_7193;HRSCAF=7342	398	0.5327	0	12.4344	Chordata	4938.0	0
ScoY8t2_7194;HRSCAF=7343	526	0.5247	0	9.4086	Chordata	6584.0	0
ScoY8t2_7195;HRSCAF=7344	474	0.5506	0	20.8814	Chordata	4436.0	0
ScoY8t2_7196;HRSCAF=7345	488	0.3525	0	0.0	no-hit	0.0	0
ScoY8t2_7197;HRSCAF=7346	431	0.4246	0	0.0	Chordata	3361.0	0
ScoY8t2_7198;HRSCAF=7347	496	0.5383	0	0.0	Chordata	5328.0	0
ScoY8t2_7199;HRSCAF=7348	411	0.5596	0	0.0	Chordata	3798.0	0
ScoY8t2_7200;HRSCAF=7349	411	0.545	0	12.0411	Chordata	6322.0	0
ScoY8t2_7201;HRSCAF=7350	340	0.4971	0	0.0	no-hit	0.0	0
ScoY8t2_7202;HRSCAF=7351	392	0.5128	0	12.6247	Chordata	4057.0	1
ScoY8t2_7203;HRSCAF=7352	420	0.3643	0	11.7831	no-hit	0.0	0
ScoY8t2_7204;HRSCAF=7353	420	0.5024	0	0.0	no-hit	0.0	0
ScoY8t2_7205;HRSCAF=7354	397	0.539	0	0.0	Chordata	2764.0	1
ScoY8t2_7206;HRSCAF=7355	390	0.5077	0	12.6895	Chordata	4596.0	1
ScoY8t2_7207;HRSCAF=7356	423	0.5437	0	0.0	Chordata	5170.0	0
ScoY8t2_7208;HRSCAF=7357	512	0.5293	0	19.3316	Chordata	5452.0	1
ScoY8t2_7209;HRSCAF=7358	419	0.537	0	0.0	Chordata	4958.0	0
ScoY8t2_7210;HRSCAF=7359	420	0.5548	0	0.0	Chordata	5982.0	0
ScoY8t2_7211;HRSCAF=7360	387	0.5168	0	0.0	Chordata	4580.0	0
ScoY8t2_7212;HRSCAF=7361	345	0.5246	0	0.0	Chordata	3362.0	0
ScoY8t2_7213;HRSCAF=7362	457	0.5186	0	21.6582	Chordata	5150.0	0
ScoY8t2_7214;HRSCAF=7363	376	0.5186	0	0.0	Chordata	4513.6	1
ScoY8t2_7215;HRSCAF=7364	455	0.4989	0	0.0	no-hit	0.0	0
ScoY8t2_7216;HRSCAF=7365	442	0.3529	0	0.0	Chordata	5768.0	0
ScoY8t2_7217;HRSCAF=7366	428	0.521	0	0.0	Chordata	4480.0	0
ScoY8t2_7218;HRSCAF=7367	420	0.5762	0	0.0	no-hit	0.0	0
ScoY8t2_7219;HRSCAF=7368	429	0.345	0	0.0	Nematoda	4276.0	0
ScoY8t2_7220;HRSCAF=7369	429	0.5664	0	23.0718	Chordata	5206.0	0
ScoY8t2_7221;HRSCAF=7370	301	0.5714	0	0.0	Chordata	4652.0	0
ScoY8t2_7222;HRSCAF=7371	410	0.5268	0	0.0	Chordata	5362.0	1
ScoY8t2_7223;HRSCAF=7372	447	0.6801	0	0.0	Chordata	1426.0	0
ScoY8t2_7224;HRSCAF=7373	368	0.5516	0	26.8962	Chordata	5142.0	0
ScoY8t2_7225;HRSCAF=7374	424	0.5377	0	11.6719	Chordata	3928.0	0
ScoY8t2_7226;HRSCAF=7375	439	0.5285	0	0.0	Chordata	5966.0	0
ScoY8t2_7227;HRSCAF=7376	505	0.5228	0	9.7998	Chordata	6910.0	0
ScoY8t2_7228;HRSCAF=7377	438	0.5228	0	0.0	Chordata	5334.0	0
ScoY8t2_7229;HRSCAF=7378	421	0.4798	0	0.0	no-hit	0.0	0
ScoY8t2_7230;HRSCAF=7379	429	0.5128	0	23.0718	Chordata	4758.0	1
ScoY8t2_7231;HRSCAF=7380	409	0.5012	0	24.2	Chordata	5304.0	0
ScoY8t2_7232;HRSCAF=7381	457	0.5361	0	10.8291	Chordata	3865.0	0
ScoY8t2_7233;HRSCAF=7382	482	0.5145	0	10.2674	Chordata	4770.0	1
ScoY8t2_7234;HRSCAF=7383	405	0.5235	0	0.0	Chordata	5090.0	0
ScoY8t2_7235;HRSCAF=7384	475	0.5495	0	41.6749	Chordata	4632.0	0
ScoY8t2_7236;HRSCAF=7385	401	0.5162	0	12.3414	Chordata	4662.0	0
ScoY8t2_7237;HRSCAF=7386	445	0.5618	0	0.0	Chordata	5170.0	0
ScoY8t2_7238;HRSCAF=7387	410	0.5512	0	0.0	Chordata	4156.0	1
ScoY8t2_7239;HRSCAF=7388	582	0.4364	0	0.0	Nematoda	3300.0	0
ScoY8t2_7240;HRSCAF=7389	425	0.5435	0	11.6445	Chordata	5744.0	1
ScoY8t2_7241;HRSCAF=7390	376	0.5213	0	13.162	Chordata	4890.0	1
ScoY8t2_7242;HRSCAF=7391	426	0.4789	0	0.0	no-hit	0.0	0
ScoY8t2_7243;HRSCAF=7392	398	0.5302	0	12.4344	Chordata	4264.0	1
ScoY8t2_7244;HRSCAF=7393	386	0.5389	0	0.0	Chordata	3540.0	1
ScoY8t2_7245;HRSCAF=7394	331	0.5619	0	0.0	Chordata	3480.0	1
ScoY8t2_7246;HRSCAF=7395	374	0.6524	0	0.0	no-hit	0.0	0
ScoY8t2_7247;HRSCAF=7396	406	0.4187	0	0.0	Chordata	6354.0	0
ScoY8t2_7248;HRSCAF=7397	421	0.4941	0	0.0	no-hit	0.0	0
ScoY8t2_7249;HRSCAF=7398	332	0.5271	0	0.0	Chordata	3784.0	0
ScoY8t2_7250;HRSCAF=7399	410	0.5293	0	12.0705	Chordata	5342.0	1
ScoY8t2_7251;HRSCAF=7400	408	0.5539	0	0.0	Chordata	4754.0	0
ScoY8t2_7252;HRSCAF=7401	427	0.5222	0	0.0	Chordata	5152.0	0
ScoY8t2_7253;HRSCAF=7402	310	0.5645	0	0.0	Chordata	4726.0	0
ScoY8t2_7254;HRSCAF=7403	488	0.3525	0	0.0	Chordata	3955.0	0
ScoY8t2_7255;HRSCAF=7404	502	0.5578	0	19.7167	Chordata	4060.0	0
ScoY8t2_7256;HRSCAF=7405	343	0.5598	0	0.0	Chordata	4186.0	0
ScoY8t2_7257;HRSCAF=7406	399	0.4461	0	0.0	Nematoda	4590.0	0
ScoY8t2_7258;HRSCAF=7407	420	0.5071	0	0.0	Chordata	4530.0	0
ScoY8t2_7259;HRSCAF=7408	419	0.5227	0	11.8112	Chordata	6106.0	0
ScoY8t2_7260;HRSCAF=7409	400	0.56	0	0.0	Chordata	4868.0	0
ScoY8t2_7261;HRSCAF=7410	362	0.5635	0	0.0	Chordata	5262.0	0
ScoY8t2_7262;HRSCAF=7411	420	0.5214	0	0.0	Chordata	5070.0	0
ScoY8t2_7263;HRSCAF=7412	304	0.4737	0	0.0	no-hit	0.0	0
ScoY8t2_7264;HRSCAF=7413	429	0.5221	0	23.0718	Chordata	4377.200000000001	1
ScoY8t2_7265;HRSCAF=7414	390	0.5436	0	0.0	Chordata	5232.0	1
ScoY8t2_7266;HRSCAF=7415	444	0.5405	0	0.0	Chordata	6006.0	0
ScoY8t2_7267;HRSCAF=7416	428	0.5561	0	0.0	Chordata	4532.0	1
ScoY8t2_7268;HRSCAF=7417	421	0.5297	0	35.2653	Chordata	5816.0	0
ScoY8t2_7269;HRSCAF=7418	438	0.532	0	0.0	Chordata	5146.0	0
ScoY8t2_7270;HRSCAF=7419	409	0.5306	0	72.6	Chordata	4252.0	0
ScoY8t2_7271;HRSCAF=7420	498	0.5422	0	0.0	Chordata	5344.0	0
ScoY8t2_7272;HRSCAF=7421	384	0.5052	0	12.8878	Chordata	4104.0	1
ScoY8t2_7273;HRSCAF=7422	399	0.5539	0	37.2098	Chordata	3544.0	1
ScoY8t2_7274;HRSCAF=7423	410	0.5317	0	0.0	Chordata	5408.0	0
ScoY8t2_7275;HRSCAF=7424	415	0.3928	0	0.0	Nematoda	4168.0	0
ScoY8t2_7276;HRSCAF=7425	424	0.4575	0	0.0	no-hit	0.0	0
ScoY8t2_7277;HRSCAF=7426	483	0.5549	0	0.0	Chordata	5486.0	0
ScoY8t2_7278;HRSCAF=7427	360	0.5611	0	0.0	Chordata	5650.0	0
ScoY8t2_7279;HRSCAF=7428	344	0.5378	0	0.0	Chordata	4170.0	1
ScoY8t2_7280;HRSCAF=7429	321	0.3863	0	154.1713	Nematoda	2834.0	0
ScoY8t2_7281;HRSCAF=7430	425	0.5341	0	0.0	Chordata	5650.0	0
ScoY8t2_7282;HRSCAF=7431	427	0.5129	0	0.0	Chordata	4338.0	1
ScoY8t2_7283;HRSCAF=7432	597	0.5461	0	24.8688	Chordata	3845.0	1
ScoY8t2_7284;HRSCAF=7433	392	0.5714	0	0.0	Chordata	4016.0	1
ScoY8t2_7285;HRSCAF=7434	462	0.526	0	10.7119	Chordata	5156.0	0
ScoY8t2_7286;HRSCAF=7435	433	0.5335	0	0.0	Chordata	5515.0	1
ScoY8t2_7287;HRSCAF=7436	352	0.5028	0	14.0594	Chordata	4266.0	0
ScoY8t2_7288;HRSCAF=7437	440	0.5227	0	0.0	Chordata	4636.0	1
ScoY8t2_7289;HRSCAF=7438	422	0.5308	0	11.7273	Chordata	4992.0	0
ScoY8t2_7290;HRSCAF=7439	449	0.5078	0	0.0	no-hit	0.0	0
ScoY8t2_7291;HRSCAF=7440	325	0.5446	0	0.0	Chordata	3188.0	1
ScoY8t2_7292;HRSCAF=7441	473	0.5032	0	0.0	Chordata	4324.0	1
ScoY8t2_7293;HRSCAF=7442	305	0.4361	0	0.0	Nematoda	3544.0	0
ScoY8t2_7294;HRSCAF=7443	373	0.5121	0	0.0	Chordata	4306.0	1
ScoY8t2_7295;HRSCAF=7444	427	0.3934	0	0.0	Chordata	6646.0	0
ScoY8t2_7296;HRSCAF=7445	413	0.5448	0	0.0	Chordata	4740.0	0
ScoY8t2_7297;HRSCAF=7446	404	0.4876	0	0.0	no-hit	0.0	0
ScoY8t2_7298;HRSCAF=7447	566	0.5442	0	8.7436	Chordata	4888.0	0
ScoY8t2_7299;HRSCAF=7448	385	0.5351	0	0.0	Chordata	4924.0	0
ScoY8t2_7300;HRSCAF=7449	399	0.5313	0	0.0	Chordata	5696.0	0
ScoY8t2_7301;HRSCAF=7450	395	0.5494	0	12.5289	Chordata	3802.0	1
ScoY8t2_7302;HRSCAF=7451	400	0.52	0	0.0	Chordata	5164.0	0
ScoY8t2_7303;HRSCAF=7452	410	0.539	0	0.0	Chordata	4940.0	0
ScoY8t2_7304;HRSCAF=7453	407	0.5209	0	24.3189	Chordata	5094.0	0
ScoY8t2_7305;HRSCAF=7454	329	0.541	0	0.0	Chordata	3134.0	1
ScoY8t2_7306;HRSCAF=7455	420	0.481	0	0.0	no-hit	0.0	0
ScoY8t2_7307;HRSCAF=7456	402	0.5498	0	0.0	Chordata	4036.0	1
